0,34.47,12.69,24.08,83.66,1.03,87.15,53.5,7.14,49.24,37.04,71.31,59.2,45.94,31.25,23.8,51.78,18.1,15.47,82.79,48.82,77.18,40.95,83.19,51.02,16.1,5.46,5.46,42.78,98.35,66.67,4.71,24.73,9.06,29.93,25.96,89.32,95.63,30.4,2.26,78.9,69.8,9.09,88.66,14.25,88.55,81.54,72.22,89.28,21.27,97.5
1,97.15,15.66,76.65,76.66,68.9,96.84,43.99,48.28,41.89,77.27,69.9,60.08,20.48,42.53,42.16,68.67,51.28,36.78,13.81,9.55,61.42,64.87,7.77,33.15,68.56,62.28,98.84,41.93,51.17,91.77,96.47,66.92,79.61,99.52,44.02,7.49,38.54,44.04,68.44,42.62,49.76,99.72,35.15,38.81,61.86,30.31,62.79,8.51,11.83,39.15
1,1.41,36.82,92.33,39.97,67.19,68.49,25.84,67.6,61.53,20.39,62.64,9.28,15.73,1.77,22.07,16.15,81.27,82.97,6.15,83.49,22.49,71.51,36.24,65.11,39.97,55.87,86.74,17.65,35.85,3.06,96.78,6.59,58.52,96.94,84.43,70.89,61.85,40.59,58.37,11.75,27.85,68.15,14.07,82.1,64.64,0.72,20.77,38.76,97.87,45.32
0,88.16,90.42,80.63,94.56,60.65,99.73,9.91,13.03,51.92,67.91,25.84,34.31,2.07,51,22.99,95.9,17.55,56.19,72.98,14.84,24.69,50.92,89.01,43.27,12.53,19.67,33.59,67.59,45.46,25.12,55.17,65.76,29.65,28.83,44.07,5.78,25.66,15.89,54.36,26.3,41.56,10.39,58.68,54.4,49.78,28.81,1.15,50.96,58.29,16.47
1,8.57,30.31,60.21,41.63,17.72,15.24,1.44,48.85,65.95,86.02,80.89,94.18,37.79,60.56,33.59,32.1,80.25,28.04,98.99,19.25,98.41,28.72,89.46,35.65,92.1,27.85,61.19,29.82,57.41,70.15,98.28,89.15,36.52,5.12,57.18,37.35,68.33,17.33,1.84,26.11,63.72,92.98,32.31,78.9,41.97,28.38,92.35,40.61,64.75,75.21
0,1.61,95.2,48.09,50.81,72.27,40.1,68.55,0.53,36.38,72.73,56.41,18.82,25.05,83.9,80.89,61.02,51.73,40.4,81.54,88.19,34.82,54.4,59.26,18.48,27.41,64.09,89.89,79.04,1.86,33.15,98.07,89.48,70.56,81.73,62.39,47.04,3.23,25.08,19.4,25.16,54,38.6,69.17,12.33,45.06,74.4,41.25,30.48,22.33,78.88
0,88.92,48.73,62.94,90.46,69.03,18.23,94.48,52.03,85.16,61.68,98.92,76.63,43.77,33.59,53.92,95.29,47.52,33.9,29.44,7.1,70.58,88.66,60.14,40.2,83.91,53.8,21.16,35.83,75.4,10.53,63.78,67.03,93,81.32,16.94,98.56,4.32,18.63,43.6,58.78,27.45,31.65,91.63,74.63,95.1,74.74,48.67,88.49,80.82,0.81
1,11.88,16.28,31.8,90.18,48.55,6.96,51.77,12.93,58.86,55.46,53.24,35.01,41.43,80.15,31.29,51.69,44.58,75.81,59,0.69,29.58,76.87,61.31,90.94,76.24,44.37,56.61,63.42,18.71,62.93,0.16,29.63,50.71,58.02,83.61,88.97,12.11,50.14,4.17,38.56,73.02,61.68,58.9,74.49,88.23,37.68,77.53,91.19,37.06,26.13
1,31.54,30.62,32.23,90.04,48.46,78.51,61.75,63.9,65.81,18.69,22.79,28.31,14.43,92.43,60.11,0.21,1.49,28.51,30.48,58.55,20.49,20.46,26.71,9.97,81.97,34.73,54.39,22.79,45.56,91.23,63.66,29.33,36.49,56.26,48.68,51.6,1,96.37,45.99,83.86,39.03,52.48,33.13,89.79,82.47,39.83,50.22,65.33,23.5,97.27
0,54.4,57.63,15.67,27.6,24.16,30.79,91.49,60.68,77.94,29.87,65.34,62.78,42.02,55.26,9.51,77.42,31.84,67.83,6.91,13.61,41.52,35.03,82.04,38.85,7.05,22.75,31.86,43.18,29.36,83.81,73.3,54.29,18.66,59.29,46.46,33.89,29.19,44.86,0.19,33.28,42.51,26.18,83.24,18.25,3.86,37.11,67.68,41.05,43.43,93.43
1,10.24,45.57,17.32,92.66,40.06,66.35,0.31,54.46,7.04,6.36,52.23,87.47,19.23,18.08,3.51,24.36,36.43,57.18,49.87,0.61,42.05,48.44,39.67,69.67,67.07,84.03,54.22,69.48,59.44,12.37,72.67,78.63,6.7,90.14,82.4,6.5,20.81,77.08,63.79,64.08,3.57,88.44,61.62,49.87,52.21,69.4,88.41,11.51,16.05,32.91
0,31.68,45.58,0.3,63.58,72.71,18.68,54.23,98.56,35.34,97.46,38.18,48.68,16.1,33.59,17.32,37.79,84.15,76.17,6.49,85.51,93.55,37.36,91.26,27.04,15.46,89.06,36.95,69.58,88.89,6.49,76.36,30.86,59.05,12.78,31.5,0.85,47.32,80.72,98.55,31.66,57.23,47.36,75.07,59.2,69.45,30.98,15.7,98.54,46.71,88.04
1,38.27,23.07,94.39,11,86.83,53.62,62.28,94.44,58.13,72.06,88.47,5.29,47.68,56.42,97.3,87.34,4.87,11.2,65.12,53.74,55.32,71.98,73,24.28,29.12,35.34,20.61,66.31,21.51,30.18,18.41,4.06,23.76,72.62,98.02,65.16,8.11,30.62,94.28,99.22,0.36,39.54,48.51,65.56,58.64,97.43,40.51,38.26,49.56,55.42
1,75.42,95.28,50.33,96.09,8.01,5.13,2.62,32.82,39.34,86.85,82.53,9.54,57.29,0.49,21.13,81.67,13.57,55.47,45.23,14.7,70.81,26.21,79.28,56.7,78.99,95.92,69.59,29.69,46.26,61.22,22.24,29.51,89.98,84.24,88.99,81.3,64.74,61.8,62.13,36.35,16.09,94.92,35.43,59.16,48.38,17.06,65.62,73.48,62.23,79.37
1,12.41,19.12,12.75,6.69,60.5,17.29,75.18,80.67,64.11,53.48,50.77,52.64,90.73,32.34,25.14,98.46,1.41,41.77,82.09,55.37,15.32,99.8,47.28,91.98,58.61,93.61,79.77,51.53,37.66,87.79,32.22,83.28,88.47,47.42,63.92,91.82,40.29,0.55,28.72,21.19,4.32,24.6,58.22,38.3,98.46,35.42,48.68,89.42,65.27,1.19
1,57.65,66.6,58.11,76.45,23.54,70.88,84.68,90.57,60.94,97.45,31.16,84.62,12.17,22.51,45.16,90.65,30.26,97.2,11.14,10.1,61.99,26.63,59.67,4.92,27.89,22.11,68.62,73.71,69.85,21.04,57.59,55.56,50.12,84.05,48.39,16.27,41.96,94.93,63.39,14.85,65.23,3.7,54.64,34.48,12.31,95.74,16.64,66.71,16.81,85.39
0,5.26,25.82,38.1,95.04,70.5,25.05,17.46,0.28,47.79,43.39,36.9,16.95,3.66,23.4,0.39,45.22,51.63,15.22,23.36,23.47,73.3,9.43,81.2,76.11,99.93,45.12,71,57.76,51.58,51.69,69.35,22.83,0.57,84.46,45.15,11.01,61.06,77.29,57.25,81.1,66.83,88.45,86.63,55.67,66.05,58.85,7.34,96.18,67.13,45.21
1,54.98,40.77,87.05,59.15,26.18,37.02,74.38,82.48,15.21,8.74,9.48,59.42,71.54,61.22,73.62,9.17,52.82,44.4,82.22,53.64,69.74,2.38,64.81,57.38,18.52,36.34,56.64,29.58,56.34,74.28,68.9,22.38,40.14,53.22,70.81,76.06,71.86,37.8,16.21,60.79,44.17,61.97,46.53,47.6,87.84,62.6,5.31,57.8,78.53,11.53
1,29,17.96,15.78,52.1,97.71,54.45,27.6,44.9,50.77,14.19,48.62,74.36,5.7,91.16,53.78,41.89,97.17,70.57,34.76,64.08,26.02,76.58,98.67,38.37,4.04,93.47,36.66,32.94,77.2,11.65,82.99,67.28,83.06,27.84,80.1,49.72,86.74,54.05,46.82,36.31,71.71,13.36,41.37,53.99,20.18,56.9,56.63,61.03,40.62,52.19
0,16.25,9.37,27.06,62.2,93.41,56.5,51.48,13.23,39.23,21.53,32.09,20.56,31.33,46.06,98.66,4.06,24.57,34.81,4.42,18.96,69.38,55.39,29.62,64.6,2.36,61.54,42.73,29.32,60.76,64.09,15.5,84.62,14.55,83.01,24.08,99.03,1.04,51.94,0.75,83.83,98.17,93.59,62.51,61.69,14.65,1.66,6.15,10.27,93.93,40.72
1,57.89,75.81,10.4,79.62,33.97,95.04,86.53,15.63,30.49,70.43,93.58,59.11,32.28,52.37,14.93,63.42,57.86,57.82,26.48,5.73,65.56,10.58,49.62,9.86,6.56,9.99,94.65,80.19,63.17,67.05,11.59,22.82,87.1,69.12,59.69,92.34,20.62,53.29,42.31,69.13,85.09,33.75,58.45,87.89,57.29,3.28,75.54,96.12,76.56,0.48
1,75.42,60.52,59.65,81.21,87.27,18.83,41.01,65.28,45.92,33.13,99.52,50.47,59.01,68.82,71.05,84.27,81.45,77.43,73.07,56.68,35.66,24.24,95.72,87.21,39.16,34.05,25.6,20.84,85.48,67.66,31.25,38.85,67.96,6.72,71.32,15.73,89.76,21.17,98.63,48.14,26.9,3.59,21.24,88.59,44.52,41.64,75.13,2.08,46.23,25.45
0,81.5,92.83,52.5,74.13,32.45,17.86,46.54,88.65,84.3,0.95,72.82,41.69,23.27,19.96,55.97,43.06,41.82,26.58,13.08,10.44,87.83,16.92,93.44,39.3,28.17,91.58,0.31,63.54,44.35,15.97,26.01,85.6,87.23,56.45,49.33,1.02,75.21,75.04,66.73,59.33,15.91,15.43,39.81,59.37,82.89,68.06,78.02,47.64,90.46,11.92
0,95.84,71.76,51.67,40.9,98.46,54.98,78.41,7.79,59.36,37.91,17.26,1.06,75.84,90.36,16.85,57.58,88.07,27.11,21.29,64.75,42.2,94.65,16.98,77.16,78.37,14.63,21.91,58.55,92.57,66.41,40.71,57.29,80.11,29.4,44.67,12.3,66.45,58.48,67,31.01,93.22,0.25,38.58,24.52,71.2,40.21,53,99.11,92,62.57
1,96.48,0.61,78.73,18.34,92.13,45.74,94.13,6.96,2.02,81.7,63.8,32.46,72.34,51.63,15.6,42.97,82.82,95.26,84.9,11.42,79.29,93.98,31.36,43.04,16.85,44.69,98.6,66.87,96.37,96.14,19.22,97.33,65.82,61.76,41.14,22.41,80.73,30.94,97.8,35.53,65.17,48.24,61.58,60.64,24.89,27.92,9.41,31.11,85.72,33.99
0,57.72,17.74,24.34,35.12,79.49,43.22,17.38,94.21,56.89,13.66,80.9,67.37,0.2,70.98,19.03,21.57,77.07,98.2,2.68,30.73,30.82,51.68,9.55,93.83,51.7,23.74,47.31,38.57,90.81,64.79,22.73,58.06,79.82,81.69,61.46,51.01,25.61,28.54,67.25,69.02,76.26,0.16,25.41,50.43,52.84,42.55,86.51,80.18,86.69,57.91
0,40.21,35.5,41.89,70.46,60.72,19.63,20.77,22.4,86.82,61.03,35.42,81.85,64.54,72.7,54.41,9.75,98.09,71.13,42.09,96.61,75.57,53.97,3.15,63.23,58.51,71.98,61,29.79,85.29,95.53,29.76,94.39,81.93,11.96,31.06,80.61,45.85,50.28,9.77,91.34,77.7,45.3,58.04,70.6,43.56,75.79,79.52,48.09,72,37.81
0,60.69,29.69,65.56,34.98,39.63,65.45,77.33,16.73,49.06,15.24,7.12,14.24,76.25,24.44,73.25,56.74,90.69,51.25,69.66,37,5.94,5.05,8.33,8.36,44.95,36.78,25.43,46.12,7.32,9.07,77.01,31.59,41.14,40.22,28.61,26.05,31.3,39.69,20.59,10.84,20.77,80.69,90.7,43.51,30.52,68.15,40.59,42.14,13.79,43.51
1,91.03,54.49,96.15,1.06,89.22,97.85,8.62,8.6,55.2,81.71,13.83,93.36,73.83,22.33,18.16,4.88,35.34,93.36,61.01,78.83,80.73,79.73,41.74,7.51,95.85,54.95,68.52,20.79,80.58,59.62,9.59,34.57,33.75,2.16,62.85,33.44,51.92,88.59,8.03,78.49,38.91,91.71,54.84,46.39,15.66,6.16,73.52,2.89,41.36,91.02
0,16.79,8.59,61.65,26.04,91.2,52.39,55.9,31.49,71.91,70.35,78.49,87.46,91.76,58.62,97.23,17.22,93.54,89.85,76.42,2.1,77.01,65.4,32,27.35,93.78,97.85,56.25,64.69,20.51,20.29,48.46,94.96,46.28,64.41,58.67,33.69,70.55,32.18,84.37,91.83,16.33,40.73,49.48,11.82,16.43,33.93,71.89,86.9,14.05,5.01
1,53.08,54.85,65.9,90.04,17.69,81.67,5.29,55.06,51.4,55.15,70.39,42.88,33.52,3.9,59.85,51.8,34.1,21.93,30.64,70.75,12.36,51.71,27.43,56.8,68,8.52,78.24,38.68,12.22,23.71,78.91,71.1,91.08,24.65,39.65,16.15,41.91,17.09,1.12,25.5,8.9,88.78,36.8,30.29,29.22,18.04,22.76,69.42,29.4,34.84
1,49.04,51.14,14.62,40.48,56.34,98.07,18.13,10.85,13.53,64.94,92.78,74.21,34.63,91.01,45.2,0.23,34.32,9.15,67.6,81.43,7.48,99.29,96.85,25,21.73,68.47,56.32,18.2,88.14,28.28,9.31,92.86,79.42,41.52,42.36,44.78,3.57,65.13,56.06,31.41,84.21,76.05,20.79,89.88,30.23,94.3,12.77,47.47,32.59,40.64
1,31.17,17.04,47.67,40.35,24.34,34.97,57.49,54.76,19.73,62.52,24.14,28.34,81.74,0.18,23.69,2.94,93.3,17.58,38.61,90.23,22.25,71.35,26.73,15.87,90.75,85.84,38.77,44.93,36.33,51.77,7.67,29.72,50.79,78.28,86.46,79.23,60,57.42,20.37,31.46,70.3,81.62,59.9,56.9,97.67,78.99,80.65,19.59,51.28,39.72
0,41.14,50.46,21.2,69.93,54.2,20.97,56.59,13.38,95.98,18.09,93.94,10.33,22.97,89.08,29.21,97.98,33,39.08,13.28,51.84,5.26,1.06,21.33,70.19,36.82,92.56,87.22,58.49,58.11,52.31,53.26,6.13,87.5,6.66,63.29,8.96,97.45,24.37,48.02,43.04,65.84,49.13,61.4,67.26,63.57,10.25,74.18,92.27,71.68,23.24
0,53.51,85.34,68.97,52.25,12.17,53.95,69.06,44.37,68.56,84.02,95.25,67.92,68.49,99.08,24.43,27.65,43.67,43.4,85.06,4.05,70.77,42.2,97.48,90.21,35.37,17.26,17.1,27.37,29.39,76.46,16.83,89.26,61.19,18.46,19.23,57.11,18.7,42.16,30.16,2.47,87.47,96.1,75.18,14.68,21.8,28,60.7,41.3,69.53,24.15
0,43.08,82.84,7.96,78.27,57.98,62.65,88.24,80.23,44.59,73.48,28.75,78.96,35.25,72.16,59.43,84.5,28.24,35.94,75.18,41.15,7.01,66.36,76.93,15.33,16.98,79.26,81.64,54.39,78.52,54.13,43.99,69.05,22.63,45.52,30.85,7.01,85.88,10.52,49.3,99.42,47.38,35.16,35.25,45.66,15.76,90.46,77.47,31.35,75.22,22.29
1,84.04,41.21,8.96,32.21,65.12,19.97,60.57,78.68,0.91,21.28,74.65,46.89,11.74,6.75,65.48,59.03,5.4,52.97,70.59,54.44,28.88,39.31,47.99,34.68,85.74,84.46,83.13,61.31,4.43,40.33,98.75,96.28,51.92,37.69,46.67,88.22,39.52,35,75.56,59.01,7.99,79.46,68.18,47.81,3.38,3.18,99.86,46.96,93.81,51.35
0,35.69,50.53,9.55,63.7,28.62,95.92,94.4,95.45,39.17,2.32,82.48,30.12,19.64,32.89,1.35,66.43,44.91,89.59,79.32,85.43,94.59,36.21,56.45,51.25,55.79,81.68,84.04,74.46,7.39,87.08,70.47,32.23,46.77,48.54,24.55,31.62,77.26,16.53,23.68,25.7,8.93,19.48,33.71,26.93,51.56,58.56,46.27,95.76,70.87,64.64
0,66.95,31,0.07,10.33,78.9,12.01,67.91,4.05,46.63,22.36,9.18,27.4,39.11,88.51,95.26,35.05,69.13,55.48,87.1,21.2,78.96,40.91,99.43,75.11,83.46,28.82,1.32,44.96,31.02,37.79,82.46,90.99,4.45,83.93,1.13,22.01,86.96,96.34,78.91,32.31,73.98,65.41,59.16,29.18,15.24,24.12,98.9,30.01,0.65,38.83
0,56.28,56.26,85.32,12.49,76.06,30.05,30.08,6.79,71.57,72.66,5.7,87.03,45.27,24.92,77.36,55.42,46.81,28.96,97.2,0.95,7.07,47.74,73.68,0.16,4.71,33.73,27.7,34.5,20.06,6.35,39.19,30.65,28.82,49.83,10.57,27.56,35.66,44.83,61.72,71.93,95.87,87.2,52.36,54.27,85.8,82.89,19.02,60.01,73.17,88.27
0,0.75,17.12,13.52,84.54,55.54,97.58,78.3,98.68,89.02,73.14,33.03,64.72,15.56,31.43,39.34,61.94,3,91.2,75.79,60.86,53.7,71.68,34.52,32.44,75.21,25.21,42.65,71.95,3.95,42.54,65.61,95.99,69.55,42.92,17.71,19.71,89.01,24.94,10.33,61.03,49.1,48.78,46.96,18.1,73.88,93.44,73.51,37.82,95.09,97.16
0,76.5,84.21,36.91,22.84,57.49,11.96,64.47,5.01,52.65,52.58,20.59,62.45,66.64,95.01,88.69,78.19,96.05,32.41,42.83,32.63,8.78,1.11,40.46,99.6,56.25,26.42,8.74,32.35,14.53,54.21,60.44,23.84,83.26,8.61,64.92,25.31,18,80.55,14.44,7.25,92.99,35.75,55.32,32.13,88.17,55.57,89.76,91.97,80.62,31.65
0,5.79,22.34,69.29,4.99,99.58,59.99,23.17,81.3,59.3,49.57,59.09,57,62.06,82.87,12.65,1.88,26.95,54.39,46.44,19.25,72.48,34,67.22,51.55,76.73,65.23,31.17,38.22,29.85,1.06,69.47,84.69,95.38,10.18,23.26,17.3,87.83,53.74,85.5,69.82,56.91,29.29,66.83,18.3,61.62,86.66,76.13,63.76,70.47,32.33
1,72.96,70.38,40.39,46.33,4.26,92.55,88.05,5.68,19.09,96.27,75.53,94.82,66.24,32.1,20.7,25.55,81.21,54.87,63.62,15.08,90.46,92.66,85.38,77.94,0.98,45.87,62.88,32.66,13.31,86.94,11.2,26.52,29.1,83,55.38,97.82,98.66,80.72,63.27,42.57,8,95.7,42.8,73.78,29.86,5.64,37.41,3.93,9.01,30.77
1,88.15,13.03,10.74,47.22,72.45,19.5,82.65,51.66,32.28,25.54,70.9,33.64,43.24,33.14,85.98,84.98,92.05,72.45,16.14,62.66,63.69,18.48,46.76,92.88,59.73,59.04,20.82,35.25,5.06,38.65,23.14,84.05,55.59,69.23,41.57,74.89,87.04,12.62,25.22,70.98,77.29,22.07,60.16,75.15,16.11,48.75,96.91,29.99,70.55,70.12
0,40.78,41.69,91.19,28.35,48.64,4.8,99.81,30.46,91.43,11.25,17.99,84.5,57.76,32.33,3.52,42.79,6.25,97.08,26.57,6.43,14.19,47.58,22.54,14.86,68.86,38.48,22.35,23.72,58.92,83.27,98.74,10.55,32.61,98.96,13.08,4.8,50.2,16.68,15.81,23.77,50.92,94.35,51.27,39.69,64.73,43.53,12.41,69.7,28.68,72.84
0,29.5,47.33,39.56,42.82,50.22,93.95,60.96,23.54,62.75,51.17,75.33,87.04,49.93,98.9,43.64,81.38,86.42,77.52,94.09,61.85,45.9,56.58,59.28,55.54,31.57,6.85,17.87,47.07,4.8,37.36,24.49,52.5,93.52,22.36,51.93,97.26,89.7,80.44,45.25,42.65,74.89,53.59,64.96,67.27,77.92,16.49,9.79,15.9,78.14,36.05
1,37.22,74.16,37.43,40.85,97.31,84.81,71.52,48.39,3.45,27.18,34.72,67.38,14.95,26.81,63.25,82.24,41.77,86.64,0.44,21.07,49.72,5.3,17.28,90.31,87.61,14.05,32.09,16.83,88.05,31.57,49.6,0.3,93.72,39.27,38.26,83.81,5.02,0.23,56.94,18.33,31.97,94.16,58.02,27.72,49.59,86.58,64.1,93.39,46.03,38.91
0,32.59,64.33,50.13,21.6,84.88,44.57,99.79,37.29,84.64,90.02,58.39,43.16,32.19,73.65,4.94,76.12,80.79,29.41,99.46,10.56,88.18,75.75,27.11,55.51,67.37,96.68,11.66,42.36,81.5,34.26,13.07,55.94,79.2,86.93,45.59,31.56,80.25,62.57,68.24,80.64,51.3,52.97,58.99,10.19,81.78,54.01,56.95,44.18,79.03,47.84
1,79.07,98.75,32.55,31.69,20.14,34.65,16.86,94.38,9.36,17.29,91.86,95.75,38.84,16.78,17.37,99.89,70.85,71.33,27.89,10.38,13.78,69.47,6.18,64.48,26.27,7.17,87.67,51.99,13.33,12.48,89.79,24.07,0.8,37.07,84.44,69.29,1.37,0.96,26.84,25.68,41.88,92.95,13.24,75.76,9.21,33.19,79.97,38.88,30.65,35.15
1,69.16,10.69,21.84,92.14,58.61,34.77,34.62,41.43,42.02,85.16,18.57,39.99,74.74,1.23,26.57,47.71,94.69,36.91,31.76,99.24,67.33,78.82,60.01,6.31,99.49,52.5,2.2,38.96,87.76,94.02,81.83,22.67,41.68,19.75,64.31,53.24,65.6,33.23,97.85,64.74,82.62,21.95,51.98,26.7,17.79,87.32,94.73,24.88,4.12,39.68
1,22.97,27.55,98.58,43.32,6.64,6.74,6.2,7.19,58.74,45.93,87.41,57.4,41.29,57.94,58.55,19.02,59.03,0.48,51.24,82.7,23.81,84.07,11.11,53.71,58.64,77.56,2.42,19.61,89.38,32.54,25.21,93.23,31.66,74.76,68.83,83.52,47.54,3.32,49.86,53.75,98.34,76.49,23.04,68.56,55.93,42,53.14,0.67,48.96,51.12
1,58.21,49.08,13.18,21.03,37.76,20.43,65.27,97.44,14.17,66.61,65.74,92.67,96.19,52.25,61.57,68.78,32.76,86.52,65.21,93.42,79.02,53.44,80.14,85.28,63.47,46.49,53.52,51.86,37.55,34.89,94.32,74.8,32.69,9.28,52,95.05,69.62,32.36,97.53,58.34,3.02,36.23,53.09,31.68,96.38,85.61,77.51,35.38,91.39,69.46
0,57,70.65,21.52,91.3,81.62,55.84,20.52,26.49,92.26,90.97,63.54,82.22,87.24,58.61,57.6,11.54,36.6,37.31,20.56,80.52,46.36,90.59,30.72,47.91,29.98,15.37,27.06,32.1,22.16,80.31,40.8,60.16,70.96,68.88,7.88,79.65,98.84,91.6,72.65,42.66,12.93,72.52,90.97,73.13,72.45,90.04,12.06,92.48,87.64,65.12
0,87.99,9.67,89.61,52.56,45.88,4.79,91.64,61.95,86.77,43.73,48.82,91.26,70.55,46.53,54.15,36.93,7.76,76.71,74.35,82.35,25.92,95.06,8.81,7.6,42.27,30.22,24.39,29.55,19.55,1.44,49.14,29.74,63.11,98.46,36.05,25.13,93.73,93.54,90.05,67.76,53.86,69.36,37.31,62.19,96.11,40.26,8.51,79.39,6.92,79.4
1,74.07,80.72,54.22,88.22,75.55,54.15,36.34,36.53,31.21,98.92,53.35,15.37,12.46,32.49,56.28,84.73,11.64,59.21,19.04,39.83,95.73,44.42,52.31,45.61,96.22,77.69,36.01,67.85,73.23,7.76,46.81,79.1,54.88,31.29,42.1,2.95,49.99,77.55,55.92,92.54,80.36,82.59,27.88,65.98,67.83,77.46,78.88,98.19,76.06,76.74
1,83.2,15.9,5.55,40.14,11.43,31.83,86.35,53.97,32.38,34.51,84.94,79.23,34.29,26.59,53.18,98.32,50.75,96.41,50.09,83.17,62.29,28.62,64.92,40.3,53.85,56.07,7.97,48.11,47.39,3.95,81.35,42.54,46.17,63.11,71.1,30.43,21.31,45.1,18.71,99.77,76.52,26.46,57.17,58.17,52.87,61.45,3.15,50.35,99.62,90.9
0,68.22,77.42,22.66,88.87,63.95,95.32,54.51,16.96,94.93,45.88,0.68,25.9,18.17,92.87,96.48,43.29,41.14,69.38,98.53,14.91,49.8,91.61,31.48,76,95.78,75.07,98.1,39.61,26,15.54,26.88,41.15,9,40.25,23.36,84.73,82.4,85.03,59.66,34.77,79.65,12.62,30.94,65.62,8.89,16.39,95.74,52.74,47.82,45.95
0,39.69,21.8,90.14,28.45,31.99,13.52,90.22,27.65,43.79,49.42,87.35,74.38,99.3,72.19,80.94,51.54,87.21,4.99,31.06,31.62,12.78,81.9,57.22,55.26,78.28,64.48,93.72,79.58,40.41,98.67,20.66,10.64,36.28,33.15,64.45,90.83,16.86,55.66,58.55,35.61,52.69,5.22,74.55,65.78,18.61,27.25,70.46,23.98,16.73,31.95
1,5.15,45.71,69.11,94.36,3.91,99.27,40.93,86.26,45.97,23.97,89.87,16.94,71.2,54.95,55.85,66.72,32.23,57.82,44.74,95.54,10.91,21.37,56.25,79.04,10.78,44.6,33.2,44.14,55.47,12.49,79.91,75.99,89.36,47.72,68.23,37.06,48.21,27.4,56.75,54.33,28.93,98.62,25.69,29.57,43.41,71.5,74.28,65.94,14.43,62.23
1,20.88,82.55,70.62,60.79,24.95,48.07,12.38,30.49,57.13,85.16,25.79,2.61,46.71,51.98,11.24,26.73,53.09,42.24,67.26,63.06,4.68,19.71,76.46,46.99,50.85,10.65,33.98,78.38,0.23,81.4,7.1,37.14,74.86,21.63,46.91,7.11,49.83,72.38,83.89,56.82,48.66,42.1,34.69,64.92,1.3,79.38,99.8,16.9,16.19,22.8
1,61.12,47.66,12.23,20.65,41.16,34.67,44.41,16.02,21.48,20.5,17.55,51.67,86.83,81.49,15.1,89.75,59.83,21.63,74.54,70.58,63.64,97.93,36.6,89.99,2.6,61.28,18.71,24.73,91.52,26.77,67.84,19.46,5.53,19.99,88.73,30.47,70.43,25.66,75.3,5.76,26.25,37.03,17.51,90.51,84.49,59.26,88.09,92.89,12.68,30.39
0,99.92,85.88,99.37,38.31,65.05,39.12,71.02,81.3,41.04,54.31,32.94,59.75,70.58,84.95,31.36,53.43,56.86,82.99,43.89,35.3,79.14,47.2,28.55,14.1,33.38,83.09,80.89,16.83,16.18,38.9,13.47,63.77,48.94,28.52,11.69,48.77,11.22,59.86,46.44,71.55,23.61,6.79,83.57,40.85,75.47,6.13,45.88,93.43,33.92,4.41
1,6.91,80.65,98.78,40.78,66.42,80.61,13.46,11.32,45.98,65.72,91.06,2.45,54.72,91.11,78.13,89.52,79.63,33.65,86.38,86.35,31.11,23.15,9.04,53.55,3.55,62.71,19.02,58.83,8.59,13.82,14.27,94.29,82.51,19.36,89.21,12.67,41.96,53.21,15.01,73.22,39.98,18.11,14.92,42.42,69.43,97.16,51.7,33.54,75.06,13.28
1,5.24,28.25,23.06,7.01,39.86,33.47,24.63,50.79,33.73,38.71,48.05,56.7,73.64,11.36,37.69,96.84,52.94,15.49,94.83,34.19,51.19,28.33,62.34,20.53,84.22,65.76,26.35,52.06,67.4,56.56,38.7,9.26,98.21,23.37,82.24,10.37,21.3,21.65,28.44,70.03,21.76,89.26,72.49,49.37,29.69,62.47,15.32,77.95,23.03,81.8
1,16.64,89.21,7.67,60.78,14.71,87.98,10.26,33.41,4.33,31.15,83.99,6.29,86.79,43.97,88.02,15.88,42.57,69.69,37.74,97.95,28.48,45.31,48.46,31.79,71.67,94.03,6.9,48.79,17.19,83.05,62.71,74.17,55.72,19.9,66.09,7.24,72.78,99.4,31.22,99.21,5.28,46.28,57.59,91.15,61.83,54.96,34.61,73.21,84.7,6.11
1,49.73,89.58,73.4,5.59,20.93,32.56,51.97,30.45,60.46,63.99,53.97,71.02,37.16,44.25,69.53,42.01,25.42,43.37,13.05,52.18,32.72,99.63,32.06,59.56,72.27,3.62,39.81,25.2,60.48,59.77,1.85,42.8,66.98,0.19,34,1.02,88.91,48.66,4.99,88.23,89.71,68.08,23.21,25.47,32.7,1.95,5.77,49.93,99.22,40.59
1,61.5,62.9,62.38,84.98,94.17,49.41,92.86,56.63,59.1,37.98,16.11,23.5,39.9,36.94,24.01,59.27,25.38,11.49,81.47,59.05,21.79,53.66,44.97,53.78,38.84,20.71,2.45,62.58,16.13,12.81,33.67,51.59,88.3,11.61,64.75,78.32,77.45,10.71,70.83,0.76,75.42,11.7,36.92,73.59,83.74,80.73,9.26,58.47,26.35,36.46
0,56.32,16.37,80.52,49.7,15.61,92.8,75.46,52.16,64.37,95.12,76.25,59.69,69.16,48.72,91.57,63.45,78.54,67.56,73.81,36.92,19.41,6.09,73.84,50.36,88.76,93.38,98.28,22.54,68.54,85.31,32.79,71.38,24.41,9.65,1.53,40.81,40.06,75.83,67.02,93.3,43.61,57.65,75.33,10.1,68.29,74.05,33.4,9.95,87.87,46.9
